fold,label_fraction,split,stratum,users,fraction,overall_users,overall_fraction,abs_frac_diff
2,1.00,train_pool,36-37,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
2,1.00,train_pool,38-39,10,0.02457002457002457,13,0.025540275049115914,0.0009702504790913453
2,1.00,train_pool,40-41,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
2,1.00,train_pool,42-43,18,0.044226044226044224,23,0.04518664047151277,0.0009605962454685493
2,1.00,train_pool,44-45,10,0.02457002457002457,12,0.023575638506876228,0.0009943860631483406
2,1.00,train_pool,46-47,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
2,1.00,train_pool,48-49,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
2,1.00,train_pool,50,8,0.019656019656019656,10,0.019646365422396856,9.65423362279949e-06
2,1.00,train_pool,51-55,26,0.06388206388206388,33,0.06483300589390963,0.0009509420118457429
2,1.00,train_pool,56-60,23,0.056511056511056514,28,0.0550098231827112,0.0015012333283453139
2,1.00,train_pool,61-65,1,0.002457002457002457,2,0.003929273084479371,0.001472270627476914
2,1.00,train_pool,66-67,1,0.002457002457002457,1,0.0019646365422396855,0.0004923659147627714
2,1.00,train_fraction,10-11,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
2,1.00,train_fraction,12-13,30,0.07371007371007371,37,0.07269155206286837,0.0010185216472053393
2,1.00,train_fraction,14-15,46,0.11302211302211303,57,0.11198428290766209,0.0010378301144509383
2,1.00,train_fraction,16-17,29,0.07125307125307126,37,0.07269155206286837,0.0014384808097971102
2,1.00,train_fraction,18-19,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
2,1.00,train_fraction,20-21,19,0.04668304668304668,24,0.047151277013752456,0.0004682303307057753
2,1.00,train_fraction,22-23,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
2,1.00,train_fraction,24-25,12,0.029484029484029485,15,0.029469548133595286,1.4481350434199236e-05
2,1.00,train_fraction,26-27,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
2,1.00,train_fraction,28-29,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
2,1.00,train_fraction,30-31,9,0.022113022113022112,11,0.021611001964636542,0.00050202014838557
2,1.00,train_fraction,32-33,14,0.0343980343980344,18,0.03536345776031434,0.0009654233622799421
2,1.00,train_fraction,34-35,17,0.04176904176904177,22,0.043222003929273084,0.0014529621602313164
2,1.00,train_fraction,36-37,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
2,1.00,train_fraction,38-39,10,0.02457002457002457,13,0.025540275049115914,0.0009702504790913453
2,1.00,train_fraction,40-41,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
2,1.00,train_fraction,42-43,18,0.044226044226044224,23,0.04518664047151277,0.0009605962454685493
2,1.00,train_fraction,44-45,10,0.02457002457002457,12,0.023575638506876228,0.0009943860631483406
2,1.00,train_fraction,46-47,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
2,1.00,train_fraction,48-49,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
2,1.00,train_fraction,50,8,0.019656019656019656,10,0.019646365422396856,9.65423362279949e-06
2,1.00,train_fraction,51-55,26,0.06388206388206388,33,0.06483300589390963,0.0009509420118457429
2,1.00,train_fraction,56-60,23,0.056511056511056514,28,0.0550098231827112,0.0015012333283453139
2,1.00,train_fraction,61-65,1,0.002457002457002457,2,0.003929273084479371,0.001472270627476914
2,1.00,train_fraction,66-67,1,0.002457002457002457,1,0.0019646365422396855,0.0004923659147627714
2,1.00,val,10-11,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
2,1.00,val,12-13,7,0.06862745098039216,37,0.07269155206286837,0.004064101082476207
2,1.00,val,14-15,11,0.10784313725490197,57,0.11198428290766209,0.004141145652760123
2,1.00,val,16-17,8,0.0784313725490196,37,0.07269155206286837,0.005739820486151237
2,1.00,val,18-19,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
2,1.00,val,20-21,5,0.049019607843137254,24,0.047151277013752456,0.0018683308293847983
2,1.00,val,22-23,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
2,1.00,val,24-25,3,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
2,1.00,val,26-27,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
2,1.00,val,28-29,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
2,1.00,val,30-31,2,0.0196078431372549,11,0.021611001964636542,0.0020031588273816403
2,1.00,val,32-33,4,0.0392156862745098,18,0.03536345776031434,0.003852228514195463
2,1.00,val,34-35,5,0.049019607843137254,22,0.043222003929273084,0.00579760391386417
2,1.00,val,36-37,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
2,1.00,val,38-39,3,0.029411764705882353,13,0.025540275049115914,0.0038714896567664386
2,1.00,val,40-41,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
2,1.00,val,42-43,5,0.049019607843137254,23,0.04518664047151277,0.003832967371624481
2,1.00,val,44-45,2,0.0196078431372549,12,0.023575638506876228,0.003967795369621326
2,1.00,val,46-47,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
2,1.00,val,48-49,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
2,1.00,val,50,2,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
2,1.00,val,51-55,7,0.06862745098039216,33,0.06483300589390963,0.003794445086482537
2,1.00,val,56-60,5,0.049019607843137254,28,0.0550098231827112,0.0059902153395739455
2,1.00,val,61-65,1,0.00980392156862745,2,0.003929273084479371,0.00587464848414808
2,1.00,val,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
3,0.01,overall,10-11,21,0.0412573673870334,21,0.0412573673870334,0.0
3,0.01,overall,12-13,37,0.07269155206286837,37,0.07269155206286837,0.0
3,0.01,overall,14-15,57,0.11198428290766209,57,0.11198428290766209,0.0
3,0.01,overall,16-17,37,0.07269155206286837,37,0.07269155206286837,0.0
3,0.01,overall,18-19,20,0.03929273084479371,20,0.03929273084479371,0.0
3,0.01,overall,20-21,24,0.047151277013752456,24,0.047151277013752456,0.0
3,0.01,overall,22-23,22,0.043222003929273084,22,0.043222003929273084,0.0
3,0.01,overall,24-25,15,0.029469548133595286,15,0.029469548133595286,0.0
3,0.01,overall,26-27,17,0.03339882121807466,17,0.03339882121807466,0.0
3,0.01,overall,28-29,21,0.0412573673870334,21,0.0412573673870334,0.0
3,0.01,overall,30-31,11,0.021611001964636542,11,0.021611001964636542,0.0
3,0.01,overall,32-33,18,0.03536345776031434,18,0.03536345776031434,0.0
3,0.01,overall,34-35,22,0.043222003929273084,22,0.043222003929273084,0.0
3,0.01,overall,36-37,20,0.03929273084479371,20,0.03929273084479371,0.0
3,0.01,overall,38-39,13,0.025540275049115914,13,0.025540275049115914,0.0
3,0.01,overall,40-41,14,0.0275049115913556,14,0.0275049115913556,0.0
3,0.01,overall,42-43,23,0.04518664047151277,23,0.04518664047151277,0.0
3,0.01,overall,44-45,12,0.023575638506876228,12,0.023575638506876228,0.0
3,0.01,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
3,0.01,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
3,0.01,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
3,0.01,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
3,0.01,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
3,0.01,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
3,0.01,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
3,0.01,train_pool,10-11,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
3,0.01,train_pool,12-13,30,0.07371007371007371,37,0.07269155206286837,0.0010185216472053393
3,0.01,train_pool,14-15,46,0.11302211302211303,57,0.11198428290766209,0.0010378301144509383
3,0.01,train_pool,16-17,29,0.07125307125307126,37,0.07269155206286837,0.0014384808097971102
3,0.01,train_pool,18-19,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
3,0.01,train_pool,20-21,19,0.04668304668304668,24,0.047151277013752456,0.0004682303307057753
3,0.01,train_pool,22-23,17,0.04176904176904177,22,0.043222003929273084,0.0014529621602313164
3,0.01,train_pool,24-25,12,0.029484029484029485,15,0.029469548133595286,1.4481350434199236e-05
3,0.01,train_pool,26-27,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
3,0.01,train_pool,28-29,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
3,0.01,train_pool,30-31,8,0.019656019656019656,11,0.021611001964636542,0.0019549823086168865
3,0.01,train_pool,32-33,14,0.0343980343980344,18,0.03536345776031434,0.0009654233622799421
3,0.01,train_pool,34-35,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
3,0.01,train_pool,36-37,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
3,0.01,train_pool,38-39,10,0.02457002457002457,13,0.025540275049115914,0.0009702504790913453
3,0.01,train_pool,40-41,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
3,0.01,train_pool,42-43,18,0.044226044226044224,23,0.04518664047151277,0.0009605962454685493
3,0.01,train_pool,44-45,10,0.02457002457002457,12,0.023575638506876228,0.0009943860631483406
3,0.01,train_pool,46-47,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
3,0.01,train_pool,48-49,12,0.029484029484029485,14,0.0275049115913556,0.001979117892673885
3,0.01,train_pool,50,8,0.019656019656019656,10,0.019646365422396856,9.65423362279949e-06
3,0.01,train_pool,51-55,26,0.06388206388206388,33,0.06483300589390963,0.0009509420118457429
3,0.01,train_pool,56-60,23,0.056511056511056514,28,0.0550098231827112,0.0015012333283453139
3,0.01,train_pool,61-65,1,0.002457002457002457,2,0.003929273084479371,0.001472270627476914
3,0.01,train_pool,66-67,1,0.002457002457002457,1,0.0019646365422396855,0.0004923659147627714
3,0.01,train_fraction,10-11,0,0.0,21,0.0412573673870334,0.0412573673870334
3,0.01,train_fraction,12-13,1,0.25,37,0.07269155206286837,0.17730844793713163
3,0.01,train_fraction,14-15,0,0.0,57,0.11198428290766209,0.11198428290766209
3,0.01,train_fraction,16-17,0,0.0,37,0.07269155206286837,0.07269155206286837
3,0.01,train_fraction,18-19,0,0.0,20,0.03929273084479371,0.03929273084479371
3,0.01,train_fraction,20-21,0,0.0,24,0.047151277013752456,0.047151277013752456
3,0.01,train_fraction,22-23,0,0.0,22,0.043222003929273084,0.043222003929273084
3,0.01,train_fraction,24-25,0,0.0,15,0.029469548133595286,0.029469548133595286
3,0.01,train_fraction,26-27,0,0.0,17,0.03339882121807466,0.03339882121807466
3,0.01,train_fraction,28-29,0,0.0,21,0.0412573673870334,0.0412573673870334
3,0.01,train_fraction,30-31,0,0.0,11,0.021611001964636542,0.021611001964636542
3,0.01,train_fraction,32-33,0,0.0,18,0.03536345776031434,0.03536345776031434
3,0.01,train_fraction,34-35,1,0.25,22,0.043222003929273084,0.20677799607072692
3,0.01,train_fraction,36-37,0,0.0,20,0.03929273084479371,0.03929273084479371
3,0.01,train_fraction,38-39,0,0.0,13,0.025540275049115914,0.025540275049115914
3,0.01,train_fraction,40-41,0,0.0,14,0.0275049115913556,0.0275049115913556
3,0.01,train_fraction,42-43,0,0.0,23,0.04518664047151277,0.04518664047151277
3,0.01,train_fraction,44-45,0,0.0,12,0.023575638506876228,0.023575638506876228
3,0.01,train_fraction,46-47,1,0.25,17,0.03339882121807466,0.21660117878192534
3,0.01,train_fraction,48-49,0,0.0,14,0.0275049115913556,0.0275049115913556
3,0.01,train_fraction,50,1,0.25,10,0.019646365422396856,0.23035363457760313
3,0.01,train_fraction,51-55,0,0.0,33,0.06483300589390963,0.06483300589390963
3,0.01,train_fraction,56-60,0,0.0,28,0.0550098231827112,0.0550098231827112
3,0.01,train_fraction,61-65,0,0.0,2,0.003929273084479371,0.003929273084479371
3,0.01,train_fraction,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
3,0.01,val,10-11,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
3,0.01,val,12-13,7,0.06862745098039216,37,0.07269155206286837,0.004064101082476207
3,0.01,val,14-15,11,0.10784313725490197,57,0.11198428290766209,0.004141145652760123
3,0.01,val,16-17,8,0.0784313725490196,37,0.07269155206286837,0.005739820486151237
3,0.01,val,18-19,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
3,0.01,val,20-21,5,0.049019607843137254,24,0.047151277013752456,0.0018683308293847983
3,0.01,val,22-23,5,0.049019607843137254,22,0.043222003929273084,0.00579760391386417
3,0.01,val,24-25,3,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
3,0.01,val,26-27,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
3,0.01,val,28-29,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
3,0.01,val,30-31,3,0.029411764705882353,11,0.021611001964636542,0.0078007627412458105
3,0.01,val,32-33,4,0.0392156862745098,18,0.03536345776031434,0.003852228514195463
3,0.01,val,34-35,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
3,0.01,val,36-37,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
3,0.01,val,38-39,3,0.029411764705882353,13,0.025540275049115914,0.0038714896567664386
3,0.01,val,40-41,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
3,0.01,val,42-43,5,0.049019607843137254,23,0.04518664047151277,0.003832967371624481
3,0.01,val,44-45,2,0.0196078431372549,12,0.023575638506876228,0.003967795369621326
3,0.01,val,46-47,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
3,0.01,val,48-49,2,0.0196078431372549,14,0.0275049115913556,0.007897068454100698
3,0.01,val,50,2,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
3,0.01,val,51-55,7,0.06862745098039216,33,0.06483300589390963,0.003794445086482537
3,0.01,val,56-60,5,0.049019607843137254,28,0.0550098231827112,0.0059902153395739455
3,0.01,val,61-65,1,0.00980392156862745,2,0.003929273084479371,0.00587464848414808
3,0.01,val,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
3,0.05,overall,10-11,21,0.0412573673870334,21,0.0412573673870334,0.0
3,0.05,overall,12-13,37,0.07269155206286837,37,0.07269155206286837,0.0
3,0.05,overall,14-15,57,0.11198428290766209,57,0.11198428290766209,0.0
3,0.05,overall,16-17,37,0.07269155206286837,37,0.07269155206286837,0.0
3,0.05,overall,18-19,20,0.03929273084479371,20,0.03929273084479371,0.0
3,0.05,overall,20-21,24,0.047151277013752456,24,0.047151277013752456,0.0
3,0.05,overall,22-23,22,0.043222003929273084,22,0.043222003929273084,0.0
3,0.05,overall,24-25,15,0.029469548133595286,15,0.029469548133595286,0.0
3,0.05,overall,26-27,17,0.03339882121807466,17,0.03339882121807466,0.0
3,0.05,overall,28-29,21,0.0412573673870334,21,0.0412573673870334,0.0
3,0.05,overall,30-31,11,0.021611001964636542,11,0.021611001964636542,0.0
3,0.05,overall,32-33,18,0.03536345776031434,18,0.03536345776031434,0.0
3,0.05,overall,34-35,22,0.043222003929273084,22,0.043222003929273084,0.0
3,0.05,overall,36-37,20,0.03929273084479371,20,0.03929273084479371,0.0
3,0.05,overall,38-39,13,0.025540275049115914,13,0.025540275049115914,0.0
3,0.05,overall,40-41,14,0.0275049115913556,14,0.0275049115913556,0.0
3,0.05,overall,42-43,23,0.04518664047151277,23,0.04518664047151277,0.0
3,0.05,overall,44-45,12,0.023575638506876228,12,0.023575638506876228,0.0
3,0.05,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
3,0.05,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
3,0.05,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
3,0.05,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
3,0.05,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
3,0.05,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
3,0.05,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
3,0.05,train_pool,10-11,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
3,0.05,train_pool,12-13,30,0.07371007371007371,37,0.07269155206286837,0.0010185216472053393
3,0.05,train_pool,14-15,46,0.11302211302211303,57,0.11198428290766209,0.0010378301144509383
3,0.05,train_pool,16-17,29,0.07125307125307126,37,0.07269155206286837,0.0014384808097971102
3,0.05,train_pool,18-19,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
3,0.05,train_pool,20-21,19,0.04668304668304668,24,0.047151277013752456,0.0004682303307057753
3,0.05,train_pool,22-23,17,0.04176904176904177,22,0.043222003929273084,0.0014529621602313164
3,0.05,train_pool,24-25,12,0.029484029484029485,15,0.029469548133595286,1.4481350434199236e-05
3,0.05,train_pool,26-27,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
3,0.05,train_pool,28-29,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
3,0.05,train_pool,30-31,8,0.019656019656019656,11,0.021611001964636542,0.0019549823086168865
3,0.05,train_pool,32-33,14,0.0343980343980344,18,0.03536345776031434,0.0009654233622799421
3,0.05,train_pool,34-35,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
3,0.05,train_pool,36-37,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
3,0.05,train_pool,38-39,10,0.02457002457002457,13,0.025540275049115914,0.0009702504790913453
3,0.05,train_pool,40-41,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
3,0.05,train_pool,42-43,18,0.044226044226044224,23,0.04518664047151277,0.0009605962454685493
3,0.05,train_pool,44-45,10,0.02457002457002457,12,0.023575638506876228,0.0009943860631483406
3,0.05,train_pool,46-47,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
3,0.05,train_pool,48-49,12,0.029484029484029485,14,0.0275049115913556,0.001979117892673885
3,0.05,train_pool,50,8,0.019656019656019656,10,0.019646365422396856,9.65423362279949e-06
3,0.05,train_pool,51-55,26,0.06388206388206388,33,0.06483300589390963,0.0009509420118457429
3,0.05,train_pool,56-60,23,0.056511056511056514,28,0.0550098231827112,0.0015012333283453139
3,0.05,train_pool,61-65,1,0.002457002457002457,2,0.003929273084479371,0.001472270627476914
3,0.05,train_pool,66-67,1,0.002457002457002457,1,0.0019646365422396855,0.0004923659147627714
3,0.05,train_fraction,10-11,1,0.05,21,0.0412573673870334,0.008742632612966601
3,0.05,train_fraction,12-13,1,0.05,37,0.07269155206286837,0.022691552062868367
3,0.05,train_fraction,14-15,2,0.1,57,0.11198428290766209,0.011984282907662083
3,0.05,train_fraction,16-17,2,0.1,37,0.07269155206286837,0.027308447937131636
3,0.05,train_fraction,18-19,0,0.0,20,0.03929273084479371,0.03929273084479371
3,0.05,train_fraction,20-21,0,0.0,24,0.047151277013752456,0.047151277013752456
